game_title,user_review_count,critic_review_count,developer,platforms,platform_count,Avg_Rank,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Total_Sales,metascore,Difficulty_Easy,Difficulty_Just_Right,Difficulty_Simple,Difficulty_Tough,Difficulty_Unforgiving,Play Time_<_1_Hour,Play Time_>=_80_Hours,Play Time_~1_Hour,Play Time_~12_Hours,Play Time_~2_Hours,Play Time_~20_Hours,Play Time_~4_Hours,Play Time_~40_Hours,Play Time_~60_Hours,Play Time_~8_Hours,Completion_Beat_It,Completion_Conquered_It,Completion_Halfway,Completion_Played_It,Completion_Tried_It,vader_sentiment_mean,textblob_sentiment_mean,hf_sentiment_mean,global_user_score_mean,user_score_mean,composite_sentiment_correlation_user_mean,composite_sentiment_correlation_global_mean,composite_sentiment_confidence_mean,composite_sentiment_adaptive_mean
worms: a space oddity,4.0,26.0,Team17,wii,1.0,11438.0,2008,Strategy,THQ,0.06,0.02,0.0,0.01,0.09,64,23.81,52.38,0.0,23.81,0.0,0.0,0.0,0.0,33.33,0.0,16.67,16.67,25.0,0.0,8.33,25.58,6.98,11.63,18.6,37.21,-0.664,-0.269,-0.999,3.0,1.0,-0.655,-0.658,-0.683,-0.782
worms: open warfare,15.0,25.0,Team17,"playstation-3, xbox-360, ds, psp",4.0,7004.0,2006,Strategy,THQ,0.16,0.4599999999999999,0.0,0.25,0.87,75,8.54,63.41,2.44,23.17,2.44,0.0,3.57,0.0,17.86,17.86,17.86,14.29,0.0,0.0,28.57,15.82,23.1,9.81,30.7,20.57,0.84,0.435,0.496,7.0,8.2,0.586,0.569,0.566,0.629
worms: open warfare 2,22.0,26.0,Two Tribes,"ds, psp",2.0,4811.0,2007,Strategy,THQ,0.11,0.51,0.0,0.18,0.8,80,19.64,62.5,3.57,14.29,0.0,2.94,0.0,2.94,29.41,0.0,26.47,5.88,14.71,2.94,14.71,27.75,9.83,8.09,29.48,24.86,0.489,0.132,-0.131,7.66,8.0,0.152,0.128,0.187,0.205
wrc: fia world rally championship,5.0,24.0,Milestone S.r.l,"playstation-3, xbox-360",2.0,11768.75,2012,Racing,Black Bean Games,0.02,0.27,0.01,0.08,0.38,68,15.0,70.0,5.0,5.0,5.0,0.0,0.0,0.0,21.43,0.0,28.57,0.0,28.57,21.43,0.0,25.81,29.03,12.9,22.58,9.68,0.233,0.004,0.291,5.5,7.25,0.179,0.177,0.156,0.279
wrc: world rally championship,13.0,21.0,Evolution Studios,playstation-2,1.0,6740.0,2001,Racing,Sony,0.12,0.09,0.0,0.03,0.24,80,13.21,66.04,1.89,16.98,1.89,0.0,13.04,0.0,13.04,4.35,47.83,4.35,13.04,4.35,0.0,24.39,15.85,14.63,24.39,20.73,0.602,0.181,0.816,8.5,8.0,0.542,0.541,0.544,0.691
wwe '12,120.0,52.0,Yuke's,"wii, playstation-3, xbox-360",3.0,2836.33,2011,Fighting,THQ,1.51,0.95,0.02,0.32,2.8,71,13.42,63.76,3.36,17.79,1.68,0.0,11.32,0.0,18.24,3.14,25.16,3.14,22.01,3.77,13.21,28.85,29.34,15.65,21.03,5.13,0.626,0.03,-0.217,6.628,6.791,0.133,0.098,0.128,0.161
wwe '13,149.0,46.0,Yuke's,"wii, playstation-3, xbox-360",3.0,3876.33,2012,Action,THQ,1.35,1.09,0.0,0.38,2.8200000000000003,78,17.72,67.09,1.9,12.34,0.95,0.54,14.05,1.08,17.84,0.54,29.73,3.78,18.38,1.62,12.43,39.07,24.88,12.56,18.6,4.88,0.778,0.103,0.214,7.954,7.885,0.358,0.33,0.348,0.432
wwe 2k14,141.0,43.0,Yuke's,"playstation-3, xbox-360",2.0,1749.5,2013,Sports,Take-Two Interactive,1.13,0.88,0.0,0.31,2.32,75,14.18,65.96,5.32,13.12,1.42,1.18,15.98,1.78,10.06,3.55,21.3,3.55,32.54,2.37,7.69,32.77,30.81,10.92,21.29,4.2,0.727,0.044,-0.084,7.689,7.365,0.216,0.181,0.21,0.263
wwe 2k15,200.0,44.0,Yuke's,"playstation-3, xbox-360, playstation-4, xbox-one, pc",5.0,2703.25,2014,Sports,Take-Two Interactive,1.4,1.4,0.0,0.43,3.23,62,21.0,52.5,11.0,13.0,2.5,4.55,16.36,2.73,16.36,0.91,16.36,5.45,23.64,8.18,5.45,33.9,21.61,10.17,27.54,6.78,0.436,-0.032,-0.572,4.92,4.548,-0.075,-0.113,-0.097,-0.131
wwe 2k16,293.0,47.0,Yuke's,"playstation-4, xbox-one, pc",3.0,3147.25,2015,Sports,Take-Two Interactive,1.2,1.28,0.0,0.37,2.85,73,8.93,72.5,2.14,14.29,2.14,1.17,31.58,2.34,8.77,1.75,8.77,4.68,16.37,20.47,4.09,39.81,18.21,14.2,23.46,4.32,0.511,0.027,-0.278,6.509,6.368,0.073,0.041,0.065,0.074
wwe all stars,62.0,64.0,THQ,"wii, playstation-3, xbox-360, 3ds, psp",5.0,7115.5,2011,Fighting,THQ,0.77,0.53,0.0,0.18,1.48,75,15.31,65.31,4.08,11.22,4.08,4.0,4.0,4.0,30.0,6.0,14.0,10.0,10.0,2.0,16.0,31.98,15.12,11.63,23.26,18.02,0.703,0.074,0.071,7.136,7.528,0.274,0.245,0.282,0.363
wwe crush hour,7.0,14.0,Pacific Coast Power & Light,"playstation-2, gamecube",2.0,8465.0,2003,Racing,THQ,0.23,0.15,0.0,0.04,0.42,55,26.19,42.86,14.29,11.9,4.76,0.0,8.33,16.67,20.83,12.5,8.33,20.83,4.17,0.0,8.33,23.81,21.43,8.33,27.38,19.05,0.16,-0.203,-0.996,5.8,5.25,-0.369,-0.41,-0.393,-0.423
wwe day of reckoning,32.0,47.0,Yuke's,gamecube,1.0,4396.0,2004,Fighting,THQ,0.35,0.09,0.0,0.01,0.4499999999999999,79,11.11,72.22,0.69,11.81,4.17,0.0,8.57,1.9,9.52,0.0,40.95,6.67,17.14,1.9,13.33,28.12,45.05,3.51,14.38,8.95,0.889,0.23,0.914,7.0,7.833,0.684,0.674,0.704,0.842
wwe day of reckoning 2,21.0,36.0,Yuke's,gamecube,1.0,5388.0,2005,Fighting,THQ,0.26,0.07,0.0,0.01,0.34,76,9.76,65.04,1.63,21.14,2.44,0.0,12.35,3.7,22.22,1.23,14.81,6.17,17.28,8.64,13.58,24.01,45.16,4.66,17.2,8.96,0.332,0.196,0.336,7.9,7.222,0.289,0.287,0.304,0.304
wwe raw 2,16.0,26.0,Anchor (Legacy),xbox,1.0,3591.0,2003,Fighting,THQ,0.43,0.11,0.0,0.02,0.56,68,14.0,72.0,4.0,6.0,4.0,0.0,19.23,7.69,11.54,3.85,23.08,0.0,11.54,3.85,19.23,18.03,29.51,6.56,28.69,17.21,0.895,0.124,-0.195,8.0,8.0,0.257,0.211,0.27,0.317
wwe road to wrestlemania x8,4.0,10.0,Natsume,game-boy-advance,1.0,6333.0,2002,Fighting,THQ,0.19,0.07,0.0,0.0,0.26,73,10.0,70.0,5.0,15.0,0.0,6.25,6.25,0.0,25.0,12.5,6.25,12.5,12.5,6.25,12.5,41.03,17.95,7.69,12.82,20.51,-0.103,-0.4,-0.992,7.3,8.0,-0.516,-0.547,-0.728,-0.772
wwe smackdown vs. raw 2007,55.0,50.0,Yuke's,"xbox-360, playstation-2, psp",3.0,2520.0,2006,Fighting,THQ,2.17,1.11,0.03,0.44,3.75,81,20.76,67.13,4.15,7.27,0.69,1.04,16.67,1.04,17.19,2.08,23.44,4.17,20.31,5.73,8.33,30.77,41.14,4.35,16.56,7.19,0.392,0.041,-0.01,8.178,7.5,0.135,0.117,0.103,0.112
wwe smackdown vs. raw 2009,47.0,47.0,Yuke's,"wii, playstation-3, xbox-360, ds, playstation-2, psp",6.0,3206.83,2008,Fighting,THQ,2.78,1.11,0.01,0.99,4.89,79,27.4,56.85,13.01,2.05,0.68,1.01,9.09,2.02,10.1,1.01,27.27,7.07,25.25,2.02,15.15,26.19,24.19,1.69,30.2,17.72,0.495,0.019,-0.015,6.961,6.217,0.159,0.136,0.13,0.191
wwe smackdown vs. raw 2010,61.0,59.0,Yuke's,"wii, playstation-3, xbox-360, ds, playstation-2, psp",6.0,2562.33,2009,Fighting,THQ,2.68,1.42,0.02,1.11,5.23,80,32.54,55.5,3.83,6.22,1.91,0.0,15.44,0.74,17.65,3.68,21.32,3.68,23.53,5.88,8.09,24.07,35.07,5.41,19.78,15.67,0.685,0.184,0.36,7.882,8.182,0.407,0.389,0.41,0.447
wwe smackdown vs. raw 2011,85.0,49.0,Yuke's,"wii, playstation-3, xbox-360, playstation-2, psp",5.0,3270.0,2010,Fighting,THQ,1.64,1.33,0.01,0.54,3.52,75,21.63,66.83,4.81,5.29,1.44,0.0,20.61,0.0,15.27,6.11,16.03,4.58,22.9,9.16,5.34,30.55,29.01,7.47,18.24,14.73,0.772,0.179,0.181,7.83,8.283,0.369,0.341,0.375,0.419
wwe smackdown! here comes the pain,171.0,27.0,Yuke's,playstation-2,1.0,525.0,2003,Fighting,THQ,1.32,1.06,0.04,0.38,2.8,85,11.92,76.4,1.87,7.71,2.1,1.29,28.06,0.32,11.61,0.65,13.55,5.48,23.55,7.1,8.39,29.26,49.62,1.65,12.47,7.0,0.855,0.184,0.692,8.9,9.364,0.579,0.563,0.609,0.733
wwe smackdown! shut your mouth,62.0,27.0,Yuke's,playstation-2,1.0,467.0,2002,Sports,THQ,1.45,1.13,0.07,0.38,3.03,82,17.05,74.24,2.27,5.3,1.14,1.15,22.99,1.15,13.22,0.0,13.22,6.32,24.14,6.9,10.92,34.92,41.32,2.38,13.89,7.5,0.602,0.313,0.684,8.5,8.714,0.537,0.535,0.518,0.64
wwe smackdown! vs. raw,64.0,46.0,Yuke's,playstation-2,1.0,519.0,2002,Fighting,THQ,1.32,1.08,0.04,0.39,2.8300000000000005,80,18.05,72.93,3.01,4.89,1.13,0.54,14.59,1.08,14.59,1.08,20.0,7.57,22.7,4.32,13.51,32.84,43.12,1.65,14.68,7.71,0.634,0.139,-0.1,8.2,7.889,0.212,0.182,0.182,0.12
wwe smackdown! vs. raw 2006,105.0,45.0,Yuke's,"playstation-2, psp",2.0,2648.0,2005,Fighting,THQ,1.81,1.12,0.04,0.36,3.33,84,15.85,72.56,2.13,7.32,2.13,0.43,19.23,1.28,10.68,1.71,18.38,3.85,27.78,5.98,10.68,33.38,44.04,1.68,12.76,8.13,0.575,0.09,0.47,8.106,8.188,0.38,0.369,0.36,0.458
wwe wrestlemania 21,13.0,48.0,Studio Gigante,xbox,1.0,4391.0,2005,Fighting,THQ,0.34,0.1,0.0,0.02,0.4600000000000001,56,25.0,60.0,0.0,10.0,5.0,11.76,5.88,5.88,23.53,5.88,17.65,11.76,0.0,5.88,11.76,25.3,19.28,6.02,25.3,24.1,0.044,-0.143,-0.486,5.9,5.0,-0.205,-0.224,-0.217,-0.198
wwe wrestlemania x8,9.0,25.0,Yuke's,gamecube,1.0,4033.0,2002,Fighting,THQ,0.38,0.1,0.0,0.01,0.49,64,15.09,65.09,1.89,16.98,0.94,0.0,11.11,3.7,22.22,1.85,27.78,7.41,11.11,0.0,14.81,27.35,26.53,6.53,22.04,17.55,0.29,0.046,-0.228,6.1,6.667,0.026,0.007,0.048,0.035
wwe wrestlemania xix,18.0,26.0,Yuke's,gamecube,1.0,5468.0,2003,Fighting,THQ,0.26,0.07,0.0,0.01,0.34,76,7.77,68.93,0.0,20.39,2.91,0.0,11.11,3.17,15.87,3.17,9.52,7.94,31.75,4.76,12.7,30.84,32.71,11.21,15.42,9.81,0.865,0.099,-0.344,8.2,7.667,0.186,0.137,0.2,0.223
wwf smackdown! just bring it,35.0,24.0,Yuke's,playstation-2,1.0,531.0,2001,Fighting,THQ,1.19,1.15,0.04,0.41,2.79,76,24.34,62.43,5.82,5.82,1.59,1.61,9.68,1.61,12.9,5.65,34.68,9.68,13.71,0.81,9.68,30.48,39.29,3.27,16.62,10.33,0.914,-0.019,0.999,7.3,8.0,0.641,0.628,0.627,0.949
wwii aces,9.0,7.0,Arcade Moon,wii,1.0,6057.0,2008,Simulation,Destineer,0.27,0.0,0.0,0.02,0.29,41,12.5,16.67,0.0,54.17,16.67,0.0,0.0,6.25,37.5,0.0,31.25,6.25,12.5,0.0,6.25,24.39,7.32,7.32,31.71,29.27,0.598,0.046,0.142,6.0,5.571,0.257,0.234,0.237,0.284
x rebirth,1310.0,24.0,Egosoft,pc,1.0,11341.0,2013,Simulation,Koch Media,0.0,0.08,0.0,0.01,0.09,33,4.0,44.0,8.0,28.0,16.0,0.0,56.25,0.0,0.0,0.0,18.75,0.0,12.5,12.5,0.0,34.38,12.5,18.75,31.25,3.13,0.335,-0.037,-0.475,3.2,6.102,-0.074,-0.105,-0.098,-0.133
x-blades,15.0,39.0,Gaijin Entertainment,"playstation-3, xbox-360, pc",3.0,9190.0,2009,Action,SouthPeak Games,0.17,0.05,0.04,0.03,0.29,50,20.97,48.39,6.45,24.19,0.0,0.0,2.94,0.0,44.12,0.0,32.35,2.94,5.88,0.0,11.76,24.86,15.03,9.25,23.12,27.75,0.171,0.01,0.005,5.7,5.789,0.059,0.052,0.028,0.011
x-men legends,19.0,63.0,Raven Software,"playstation-2, xbox, gamecube",3.0,2335.67,2004,Role-Playing,Activision,2.03,1.07,0.0,0.26,3.3599999999999994,82,11.81,76.39,2.08,7.64,2.08,0.0,1.1,0.0,18.68,0.0,46.7,1.65,25.27,2.2,4.4,41.91,24.36,7.16,16.7,9.88,0.715,0.155,0.687,7.825,8.25,0.523,0.513,0.552,0.694
x-men legends ii: rise of apocalypse,25.0,50.0,Raven Software,"pc, playstation-2, xbox, psp, gamecube",5.0,5084.5,2005,Role-Playing,Activision,1.27,0.2,0.0,0.15,1.62,84,12.7,75.41,1.23,6.97,3.69,0.0,8.86,0.0,11.39,0.0,44.3,2.53,24.05,4.43,4.43,39.73,29.07,5.23,16.47,9.5,0.646,0.023,0.178,8.124,6.941,0.277,0.253,0.244,0.324
x-men origins: wolverine,130.0,74.0,Raven Software,"wii, playstation-3, xbox-360, pc, playstation-2, psp",6.0,7570.0,2009,Action,Activision,0.6,0.1,0.0,0.12,0.82,75,13.62,75.32,1.7,8.09,1.28,0.65,1.96,0.0,35.95,0.65,32.03,2.61,7.84,1.96,16.34,39.82,29.72,4.59,12.66,13.21,0.566,0.098,0.308,7.505,7.569,0.322,0.307,0.336,0.414
x-men: destiny,78.0,51.0,Silicon Knights,"wii, playstation-3, xbox-360, ds",4.0,9098.0,2011,Action,Activision,0.45,0.16,0.0,0.06,0.6699999999999999,47,35.81,49.32,9.46,4.73,0.68,1.06,2.13,0.0,21.28,2.13,11.7,15.96,3.19,2.13,40.43,44.83,24.14,12.32,15.27,3.45,0.405,-0.026,-0.309,4.864,4.468,0.011,-0.018,-0.005,0.004
x-men: mutant academy 2,28.0,12.0,Paradox Development,playstation,1.0,2842.0,2001,Fighting,Activision,0.4,0.27,0.0,0.05,0.7200000000000001,72,6.6,72.64,0.0,18.87,1.89,2.9,2.9,5.8,13.04,10.14,34.78,10.14,8.7,2.9,8.7,34.86,24.0,9.14,20.0,12.0,0.764,0.189,0.496,7.9,8.0,0.482,0.464,0.459,0.516
x-men: next dimension,6.0,19.0,Paradox Development,"playstation-2, gamecube",2.0,8009.0,2002,Fighting,Activision,0.41,0.2299999999999999,0.0,0.06,0.7,61,8.93,55.36,0.0,30.36,5.36,0.0,3.33,3.33,43.33,6.67,10.0,10.0,3.33,0.0,20.0,31.31,21.21,4.04,29.29,14.14,0.617,-0.031,-0.007,8.0,5.5,0.184,0.155,0.1,0.142
x-men: reign of apocalypse,15.0,10.0,Digital Eclipse,game-boy-advance,1.0,6130.0,2001,Action,Activision,0.2,0.08,0.0,0.01,0.29,61,11.32,47.17,11.32,26.42,3.77,2.63,2.63,7.89,13.16,21.05,10.53,21.05,5.26,0.0,15.79,38.37,26.74,3.49,18.6,12.79,0.832,0.092,0.997,7.1,6.5,0.651,0.643,0.647,0.885
x-men: the official game,12.0,57.0,Ltd.,"xbox-360, pc, playstation-2, xbox, game-boy-advance, gamecube",6.0,9167.83,2006,Action,Activision,0.71,0.24,0.0,0.07,1.02,52,12.0,68.0,4.0,10.0,6.0,0.0,9.52,0.0,23.81,4.76,19.05,4.76,9.52,0.0,28.57,31.33,21.69,6.02,30.12,10.84,0.292,-0.057,-0.123,7.222,5.556,0.031,0.013,0.032,0.09
x2: wolverine's revenge,6.0,27.0,GenePool,"pc, playstation-2, xbox, gamecube",4.0,7008.75,2003,Platform,Activision,0.69,0.35,0.0,0.09,1.13,58,9.09,46.97,3.03,27.27,13.64,2.78,0.0,0.0,41.67,0.0,22.22,8.33,5.56,5.56,13.89,38.03,21.13,4.93,19.72,16.2,0.462,0.004,0.198,5.925,6.0,0.219,0.204,0.185,0.223
x3: terran conflict,151.0,16.0,Egosoft,pc,1.0,14712.0,2008,Simulation,Deep Silver,0.0,0.02,0.0,0.01,0.03,73,0.0,15.79,1.75,70.18,12.28,0.0,67.86,3.57,3.57,0.0,0.0,0.0,7.14,14.29,3.57,13.6,9.6,10.4,35.2,31.2,0.589,0.027,-0.135,8.0,7.279,0.149,0.118,0.153,0.205
xcom 2,1792.0,107.0,Firaxis Games,"playstation-4, xbox-one, pc",3.0,12358.0,2016,Strategy,Take-Two Interactive,0.11,0.13,0.0,0.03,0.27,88,0.96,14.87,0.24,71.7,12.23,0.35,21.8,0.69,1.38,0.0,6.23,0.0,41.18,28.03,0.35,49.16,17.86,11.76,17.02,4.2,0.316,0.03,-0.19,7.323,6.468,0.043,0.023,0.028,0.003
xcom: enemy unknown,2706.0,57.0,Firaxis Games,"playstation-3, xbox-360, pc, playstation-vita",4.0,3115.0,2012,Strategy,Take-Two Interactive,0.86,0.84,0.0,0.26,1.96,89,1.41,22.63,0.23,67.64,8.09,0.0,10.27,0.0,4.46,0.19,21.9,0.58,49.61,11.82,1.16,45.19,14.87,17.78,17.3,4.86,0.489,0.05,-0.043,8.239,8.058,0.157,0.134,0.149,0.174
xenoblade chronicles,380.0,63.0,Monster Games Inc.,"wii, 3ds",2.0,2852.0,2010,Role-Playing,Nintendo,0.75,0.4,0.28,0.12,1.5499999999999998,86,5.53,74.32,0.39,17.99,1.77,0.24,85.74,0.05,0.15,0.1,0.44,0.15,2.94,10.04,0.15,37.6,17.67,17.59,17.67,9.47,0.536,0.131,0.264,8.797,8.134,0.308,0.293,0.314,0.36
xenoblade chronicles x,1290.0,89.0,Monolith Soft,wii-u,1.0,2461.0,2015,Role-Playing,Nintendo,0.36,0.28,0.14,0.06,0.8400000000000001,84,2.23,59.83,1.16,34.0,2.77,0.52,92.86,0.13,0.26,0.26,0.65,0.2,1.44,3.21,0.46,44.44,15.69,18.14,18.75,2.98,0.599,0.082,0.288,8.7,8.898,0.32,0.302,0.317,0.408
xenosaga episode i: der wille zur macht,118.0,35.0,Monolith Soft,playstation-2,1.0,1017.0,2002,Role-Playing,Namco Bandai Games,0.63,0.49,0.45,0.17,1.74,83,5.82,67.24,0.51,24.47,1.97,0.0,17.53,0.0,1.56,0.0,5.52,0.24,40.1,34.93,0.12,36.88,31.35,6.68,13.43,11.67,0.665,0.106,0.348,8.6,8.292,0.371,0.352,0.365,0.443
xenosaga episode iii: also sprach zarathustra,103.0,34.0,Monolith Soft,playstation-2,1.0,5150.0,2006,Role-Playing,Namco Bandai Games,0.09,0.07,0.18,0.02,0.36,81,8.19,77.05,0.81,13.29,0.67,0.0,20.36,0.0,0.98,0.0,4.4,0.0,32.25,42.02,0.0,36.98,38.89,4.26,7.7,12.16,0.633,0.13,0.465,8.9,9.421,0.41,0.397,0.42,0.519
xgiii: extreme g racing,10.0,21.0,Acclaim Studios Cheltenham,"playstation-2, gamecube",2.0,7562.5,2001,Racing,Acclaim Entertainment,0.25,0.13,0.0,0.03,0.41,81,4.55,28.79,0.0,48.48,18.18,0.0,2.94,2.94,17.65,2.94,17.65,5.88,23.53,5.88,20.59,29.77,15.27,7.63,29.01,18.32,0.712,-0.008,0.346,6.5,8.333,0.348,0.325,0.298,0.425
xgra: extreme g racing association,0.0,23.0,Acclaim Studios Cheltenham,playstation-2,1.0,14318.67,2003,Racing,Acclaim Entertainment,0.07,0.02,0.0,0.01,0.1,68,3.33,50.0,6.67,23.33,16.67,0.0,0.0,0.0,27.78,11.11,22.22,0.0,11.11,5.56,22.22,31.37,19.61,7.84,17.65,23.53,-0.714,-0.227,-0.998,3.0,3.0,-0.657,-0.657,-0.677,-0.803
xiaolin showdown,0.0,16.0,BottleRocket Entertainment,playstation-2,1.0,12691.5,2006,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.0,0.1,42,21.74,65.22,4.35,8.7,0.0,0.0,0.0,5.88,17.65,0.0,17.65,35.29,0.0,0.0,23.53,40.0,28.57,2.86,14.29,14.29,0.986,0.322,0.999,8.0,8.0,0.775,0.765,0.822,0.899
xiii,28.0,38.0,Southend Interactive,"pc, playstation-2, xbox, gamecube",4.0,7150.0,2003,Shooter,Ubisoft,0.51,0.32,0.0,0.08,0.91,74,8.77,64.04,0.88,23.68,2.63,0.0,0.0,0.0,31.15,0.0,31.15,3.28,8.2,3.28,22.95,29.2,19.34,6.2,28.47,16.79,0.52,0.115,0.402,7.743,7.433,0.346,0.336,0.359,0.437
yaiba: ninja gaiden z,104.0,46.0,Spark Unlimited,"playstation-3, xbox-360, pc",3.0,11856.0,2014,Action,Tecmo Koei,0.08,0.06,0.0,0.02,0.16,43,6.25,25.0,1.56,37.5,29.69,9.09,6.06,0.0,24.24,6.06,18.18,12.12,9.09,0.0,15.15,39.53,12.79,13.95,30.23,3.49,0.339,-0.012,0.079,5.035,6.065,0.132,0.119,0.11,0.181
yakuza,143.0,58.0,Amusement Vision,playstation-2,1.0,6283.5,2005,Action,Sega,0.03,0.02,0.85,0.01,0.91,75,4.52,78.19,0.0,15.29,1.99,0.33,16.45,0.16,1.95,0.16,14.82,0.49,35.67,29.64,0.33,61.16,20.19,6.18,10.69,1.78,0.633,0.122,0.501,8.4,8.105,0.42,0.408,0.421,0.501
yakuza 2,100.0,34.0,Amusement Vision,playstation-2,1.0,1875.0,2006,Adventure,Sega,0.05,0.04,0.84,0.16,1.09,77,11.4,80.48,1.32,5.26,1.54,0.27,23.31,0.0,0.81,0.0,9.49,0.27,28.46,37.13,0.27,57.11,25.85,8.22,7.01,1.8,0.651,0.115,0.39,9.0,9.5,0.384,0.367,0.394,0.515
yakuza 3,243.0,77.0,Ryu ga Gotoku Studios,playstation-3,1.0,1815.0,2009,Action,Sega,0.21,0.21,0.62,0.08,1.12,79,5.43,78.63,0.88,12.96,2.1,0.0,18.01,0.0,5.77,0.0,21.48,0.23,35.1,18.71,0.69,51.46,15.18,5.93,13.17,14.27,0.456,0.043,0.139,8.0,7.024,0.209,0.193,0.2,0.259
yakuza 4,284.0,59.0,Ryu ga Gotoku Studios,playstation-3,1.0,2136.0,2010,Action,Sega,0.15,0.14,0.63,0.05,0.97,78,8.5,81.54,0.65,8.82,0.49,0.23,23.87,0.23,3.15,0.0,14.64,0.45,24.1,32.66,0.68,46.05,17.6,9.8,14.33,12.22,0.725,0.081,0.377,8.3,8.0,0.392,0.371,0.391,0.521
yakuza 5,297.0,34.0,Ryu ga Gotoku Studios,playstation-3,1.0,3403.0,2012,Action,Sega,0.0,0.0,0.59,0.0,0.59,83,9.02,80.33,1.64,8.2,0.82,0.38,66.92,0.0,0.0,0.0,2.63,0.0,10.9,18.8,0.38,51.21,19.81,9.66,15.46,3.86,0.777,0.099,0.273,8.6,8.744,0.377,0.351,0.391,0.497
yakuza kiwami,840.0,73.0,Ryu ga Gotoku Studios,"playstation-4, xbox-one, pc, nintendo-switch",4.0,9291.5,2016,Adventure,Sega,0.0,0.0,0.28,0.0,0.28,80,4.52,78.19,0.0,15.29,1.99,0.33,16.45,0.16,1.95,0.16,14.82,0.49,35.67,29.64,0.33,61.16,20.19,6.18,10.69,1.78,0.432,0.107,0.245,8.02,7.631,0.26,0.249,0.264,0.321
yakuza: dead souls,95.0,55.0,Ryu ga Gotoku Studios,playstation-3,1.0,3308.0,2011,Shooter,Sega,0.09,0.07,0.42,0.03,0.61,64,7.58,75.76,1.52,14.39,0.76,0.55,18.58,0.55,10.38,0.0,16.39,0.0,33.33,18.03,2.19,46.98,14.56,9.07,18.96,10.44,0.459,-0.004,-0.135,7.6,7.565,0.097,0.072,0.078,0.114
yggdra union: we'll never fight alone,23.0,17.0,Sting,"psp, game-boy-advance",2.0,12342.0,2008,Role-Playing,Sting,0.05,0.0,0.07,0.01,0.13,73,2.34,28.07,0.58,59.06,9.94,1.04,9.38,0.0,5.21,0.0,21.88,0.0,46.88,10.42,5.21,23.81,11.67,9.29,26.67,28.57,0.645,-0.021,-0.305,7.6,8.167,0.09,0.051,0.038,0.046
yoshi topsy-turvy,13.0,23.0,Artoon,game-boy-advance,1.0,3106.0,2004,Platform,Nintendo,0.25,0.09,0.3,0.01,0.6499999999999999,60,25.84,52.81,4.49,14.61,2.25,0.0,0.0,0.0,32.08,3.77,13.21,24.53,1.89,1.89,22.64,32.6,19.89,11.6,24.31,11.6,0.851,-0.002,0.595,7.2,9.2,0.483,0.461,0.496,0.689
yoshi touch & go,19.0,41.0,Nintendo,ds,1.0,4924.0,2005,Platform,Nintendo,0.34,0.02,0.0,0.03,0.39,73,20.81,56.07,10.98,11.56,0.58,4.44,3.33,10.0,25.56,11.11,10.0,7.78,2.22,0.0,25.56,29.37,15.62,7.23,27.27,20.51,0.277,-0.125,-0.221,6.3,4.8,-0.031,-0.052,-0.068,-0.066
yoshi's island ds,137.0,42.0,Artoon,ds,1.0,527.0,2006,Platform,Nintendo,1.47,0.07,1.1,0.15,2.79,81,11.75,57.98,1.51,24.4,4.37,0.0,2.39,0.27,25.99,1.33,34.22,4.24,14.59,2.65,14.32,38.48,15.14,14.39,21.03,10.96,0.637,0.105,0.397,8.2,7.696,0.379,0.363,0.378,0.465
yoshi's new island,212.0,71.0,Arzest,3ds,1.0,1432.0,2014,Platform,Nintendo,0.47,0.51,0.28,0.09,1.35,64,30.41,54.0,7.21,7.99,0.39,0.35,1.04,0.69,39.24,0.35,23.61,5.21,4.51,1.04,23.96,42.96,11.98,16.32,22.6,6.14,0.646,0.044,-0.483,6.1,6.12,0.048,0.005,0.041,0.017
yoshi's woolly world,499.0,85.0,Good-Feel,"wii-u, 3ds",2.0,1528.0,2015,Platform,Nintendo,0.61,0.47,0.11,0.1,1.2900000000000005,78,21.26,68.26,2.77,6.78,0.92,1.36,4.34,0.27,15.18,1.36,43.36,1.36,24.39,2.98,5.42,33.41,22.32,17.8,21.95,4.51,0.794,0.159,0.507,8.336,8.516,0.486,0.467,0.494,0.591
ys seven,83.0,27.0,Falcom,"pc, psp",2.0,7153.0,2009,Role-Playing,Falcom Corporation,0.14,0.0,0.08,0.01,0.23,79,8.35,75.37,0.43,14.35,1.5,0.0,4.92,0.31,4.62,0.0,30.46,0.0,49.85,8.62,1.23,39.77,22.85,8.84,15.66,12.88,0.63,0.169,0.554,8.344,8.056,0.453,0.443,0.469,0.554
ys viii: lacrimosa of dana,355.0,40.0,Falcom,"playstation-4, pc, playstation-5, nintendo-switch, playstation-vita",5.0,11244.0,2016,Role-Playing,Nihon Falcom Corporation,0.0,0.0,0.09,0.0,0.09,85,9.2,79.48,0.47,8.96,1.89,0.29,35.47,0.0,0.29,0.0,0.87,0.0,16.28,46.51,0.29,42.28,35.1,7.4,12.26,2.96,0.697,0.164,0.431,8.542,8.326,0.43,0.413,0.435,0.507
