GVID,GameID,Year,Genre,Publisher,developer,Total_Sales,NA_Sales,EU_Sales,JP_Sales,Other_Sales,user_review_count,critic_review_count
1677,1677,2005,Sports,Electronic Arts,EA Canada,1.69,1.03,0.5,0.0,0.16,16,41
1678,1678,2003,Sports,Electronic Arts,Electronic Arts,3.16,2.72,0.35,0.0,0.09,58,31
1679,1679,2009,Sports,Electronic Arts,EA Canada,0.66,0.61,0.0,0.0,0.05,0,22
1680,1680,2005,Sports,Electronic Arts,EA Sports,2.8,2.26,0.26,0.0,0.28,9,38
1681,1681,2006,Sports,Electronic Arts,EA Sports,3.34,2.84,0.1699999999999999,0.0,0.33,11,43
1682,1682,2007,Sports,Electronic Arts,EA Sports,1.95,1.71,0.05,0.0,0.19,8,30
1683,1683,2008,Sports,Electronic Arts,EA Tiburon,2.0,1.8,0.02,0.0,0.18,0,24
1684,1684,2009,Sports,Electronic Arts,EA Tiburon,2.53,2.09,0.22,0.0,0.22,6,26
1685,1685,2010,Sports,Electronic Arts,EA Tiburon,2.16,1.84,0.15,0.0,0.1699999999999999,32,29
1686,1686,2011,Sports,Electronic Arts,EA Sports,1.83,1.72,0.0,0.0,0.11,60,25
1687,1687,2012,Action,Electronic Arts,EA Tiburon,1.96,1.84,0.0,0.0,0.12,74,20
1688,1688,2013,Sports,Electronic Arts,EA Tiburon,1.88,1.76,0.0,0.0,0.12,95,18
1689,1689,2003,Sports,Electronic Arts,EA Sports,2.26,1.87,0.1399999999999999,0.0,0.25,9,16
1690,1690,2004,Sports,Electronic Arts,EA Tiburon,2.53,2.12,0.15,0.0,0.26,8,29
1691,1691,2011,Adventure,Ubisoft,Ubisoft,0.44,0.26,0.13,0.0,0.05,7,11
1692,1692,2005,Racing,Electronic Arts,Team Fusion,1.3299999999999998,0.69,0.38,0.02,0.24,37,36
1693,1693,2010,Racing,Electronic Arts,Criterion Games,5.88,2.38,2.67,0.03,0.7999999999999999,358,73
1694,1694,2002,Racing,Electronic Arts,EA Black Box,3.71,3.04,0.51,0.02,0.1399999999999999,179,31
1695,1695,2005,Racing,Electronic Arts,Criterion Games,14.08,6.29,5.8500000000000005,0.18,1.76,463,49
1696,1696,2009,Racing,Electronic Arts,EA Montreal,1.2400000000000002,0.68,0.44,0.0,0.12,37,41
1697,1697,2007,Racing,Electronic Arts,EA Black Box,8.62,3.35,2.56,0.1,2.61,100,42
1698,1698,2009,Racing,Electronic Arts,Slightly Mad Studios,5.419999999999999,1.5799999999999998,2.81,0.06,0.97,122,75
1699,1699,2011,Action,Electronic Arts,EA Black Box,4.27,1.52,2.07,0.04,0.64,231,65
1700,1700,2008,Racing,Electronic Arts,EA Vancouver,6.94,2.48,2.55,0.12,1.79,111,62
1701,1701,2004,Shooter,Konami Digital Entertainment,KCET,0.21,0.1,0.08,0.0,0.03,11,37
1702,1702,2005,Fighting,Ignition Entertainment,SNK Playmore,0.33,0.16,0.13,0.0,0.04,8,21
1703,1703,2008,Puzzle,Capcom,Infinite Interactive,0.51,0.45,0.02,0.0,0.04,0,12
1704,1704,2005,Adventure,Sony,Idol Minds,0.31,0.15,0.12,0.0,0.04,12,18
1705,1705,2008,Shooter,Electronic Arts,EA Salt Lake,1.1,0.92,0.09,0.0,0.09,7,13
1706,1706,2009,Shooter,Electronic Arts,EA Salt Lake,1.0,0.93,0.0,0.0,0.07,0,12
1707,1707,2014,Action,Nintendo,indieszero,0.3,0.2,0.0,0.08,0.02,148,34
1708,1708,2012,Shooter,Konami Digital Entertainment,Rebellion,0.23,0.12,0.07,0.01,0.03,73,46
1709,1709,2002,Role-Playing,Atari,BioWare,0.04,0.0,0.03,0.0,0.01,675,34
1710,1710,2006,Role-Playing,Atari,Obsidian Entertainment,0.02,0.0,0.02,0.0,0.0,448,46
1711,1711,2007,Role-Playing,Atari,Obsidian Entertainment,0.01,0.0,0.01,0.0,0.0,191,25
1712,1712,2013,Platform,Nintendo,Nintendo,2.2300000000000004,1.27,0.62,0.18,0.16,354,59
1713,1713,2006,Platform,Nintendo,Nintendo,30.01,11.38,9.23,6.5,2.9,927,65
1714,1714,2012,Platform,Nintendo,Nintendo,9.830000000000002,3.66,3.07,2.47,0.63,796,70
1715,1715,2012,Platform,Nintendo,Nintendo,5.2,2.32,1.3,1.27,0.31,1041,70
1716,1716,2009,Platform,Nintendo,Nintendo,28.61,14.59,7.06,4.7,2.26,998,80
1717,1717,2001,Sports,Sega,Visual Concepts,1.07,0.5700000000000001,0.38,0.0,0.12,6,18
1718,1718,2004,Sports,Electronic Arts,EA Tiburon,2.43,1.91,0.3,0.0,0.22,12,38
1719,1719,2004,Sports,Electronic Arts,EA Tiburon,2.3100000000000005,1.3,0.77,0.0,0.24,4,44
1720,1720,2006,Sports,Electronic Arts,EA Tiburon,0.26,0.24,0.0,0.0,0.02,6,29
1721,1721,2005,Sports,Electronic Arts,EA Canada,0.91,0.73,0.09,0.0,0.09,4,35
1722,1722,2007,Action,Electronic Arts,EA Canada,0.5,0.38,0.0699999999999999,0.0,0.05,6,44
1723,1723,2008,Sports,Electronic Arts,EA Canada,1.01,0.81,0.11,0.0,0.09,22,41
1724,1724,2009,Sports,Electronic Arts,EA Canada,1.2400000000000002,0.89,0.22,0.0,0.13,25,52
1725,1725,2010,Sports,Electronic Arts,Electronic Arts,1.33,1.01,0.2,0.0,0.12,73,49
1726,1726,2011,Sports,Electronic Arts,Electronic Arts,1.29,0.91,0.26,0.0,0.12,76,56
1727,1727,2012,Sports,Electronic Arts,Electronic Arts,1.3200000000000005,0.8400000000000001,0.33,0.0,0.15,89,44
1728,1728,2013,Sports,Electronic Arts,Electronic Arts,1.1,0.68,0.29,0.0,0.13,103,30
1729,1729,2014,Sports,Electronic Arts,EA Sports,1.82,1.17,0.42,0.0,0.23,320,28
1730,1730,2015,Sports,Electronic Arts,EA Canada,1.14,0.72,0.25,0.0,0.17,177,28
1731,1731,2016,Sports,Electronic Arts,EA Vancouver,0.37,0.26,0.05,0.0,0.06,134,26
1732,1732,2001,Sports,Electronic Arts,EA Sports,1.59,0.88,0.55,0.0,0.16,17,22
1733,1733,2002,Sports,Electronic Arts,EA Sports,1.27,0.71,0.43,0.0,0.13,8,20
1734,1734,2003,Sports,Electronic Arts,EA Black Box,1.2399999999999998,0.6799999999999999,0.43,0.0,0.13,7,21
1735,1735,2004,Sports,Electronic Arts,EA Sports,0.67,0.39,0.21,0.0,0.0699999999999999,0,27
1736,1736,2008,Sports,Take-Two Interactive,Visual Concepts,0.51,0.39,0.07,0.0,0.05,0,33
1737,1737,2001,Sports,Midway Games,EA Black Box,1.05,0.64,0.32,0.0,0.09,0,20
1738,1738,2002,Sports,Midway Games,EA Black Box,0.47,0.28,0.15,0.0,0.04,10,19
1739,1739,2010,Sports,Unknown,EA Sports,0.42,0.4,0.0,0.0,0.02,12,25
1740,1740,2011,Role-Playing,Namco Bandai Games,Level 5,1.5499999999999998,0.6,0.51,0.21,0.23,1195,89
1741,1741,2006,Action,THQ,Blue Tongue Entertainment,0.5900000000000001,0.5,0.06,0.0,0.03,19,7
1742,1742,2010,Role-Playing,Square,Cavia Inc.,0.93,0.3,0.3,0.24,0.09,210,60
1743,1743,2015,Action,Tecmo Koei,Gust,0.06,0.03,0.02,0.0,0.01,106,40
1744,1744,2007,Platform,Sega,Sonic Team,0.4299999999999999,0.33,0.03,0.04,0.03,45,47
1745,1745,2011,Puzzle,Hudson,NATSUME ATARI Inc.,0.09,0.05,0.03,0.0,0.01,0,7
1746,1746,2009,Action,Microsoft,From Software,0.33,0.14,0.14,0.02,0.03,44,65
1747,1747,2012,Action,Tecmo Koei,Team Ninja,0.91,0.5,0.18,0.14,0.09,172,43
1748,1748,2005,Action,Microsoft,Team Ninja,0.09,0.07,0.02,0.0,0.0,222,32
1749,1749,2008,Action,Tecmo Koei,Tecmo,1.02,0.65,0.22,0.05,0.1,200,74
1750,1750,2007,Action,Eidos Interactive,Team Ninja,1.4199999999999997,0.7,0.39,0.13,0.2,108,47
1751,1751,2009,Action,Ubisoft,Team Ninja,0.87,0.52,0.16,0.09,0.1,168,52
1752,1752,2008,Action,Tecmo Koei,Team Ninja,0.2299999999999999,0.17,0.02,0.02,0.02,34,52
1753,1753,2008,Action,Electronic Arts,Sanzaru Games,0.23,0.2,0.01,0.0,0.02,6,26
1754,1754,2008,Strategy,SouthPeak Games,Cashmere Prod.,0.13,0.12,0.0,0.0,0.01,18,40
1755,1755,2012,Misc,Nintendo,Nintendo,4.45,2.55,1.11,0.46,0.33,592,61
1756,1756,2015,Fighting,Marvelous,Examu,0.04,0.01,0.0,0.03,0.0,41,33
1757,1757,2016,Action,Hello Games,Hello Games,1.6,0.58,0.74,0.02,0.26,5226,100
1758,1758,2007,Action,Rising Star Games,Grasshopper Manufacture,0.56,0.3,0.17,0.04,0.05,224,64
1759,1759,2010,Action,Rising Star Games,Grasshopper Manufacture,0.3999999999999999,0.21,0.12,0.04,0.03,172,68
1760,1760,2004,Strategy,Tecmo Koei,Koei,0.08,0.0,0.0,0.08,0.0,8,7
1761,1761,2014,Strategy,Tecmo Koei,Koei Tecmo Games,0.09,0.03,0.0,0.05,0.01,65,20
1762,1762,2004,Adventure,Microids,Hydravision,0.11,0.06,0.04,0.0,0.01,19,29
1763,1763,2008,Action,Playlogic Game Factory,Hydravision,0.2299999999999999,0.1699999999999999,0.03,0.0,0.03,34,25
1764,1764,2006,Misc,Nintendo,Vivarium,0.11,0.07,0.02,0.02,0.0,5,42
1765,1765,2001,Platform,Atari,Oddworld Inhabitants,0.79,0.5800000000000001,0.18,0.0,0.03,40,30
1766,1766,2005,Adventure,Electronic Arts,Oddworld Inhabitants,0.26,0.19,0.06,0.0,0.01,51,65
1767,1767,2007,Role-Playing,Square,Vanillaware,0.56,0.23,0.18,0.09,0.06,62,49
1768,1768,2001,Role-Playing,Sony,Zener Works,0.37,0.14,0.11,0.08,0.04,18,23
1769,1769,2008,Action,Capcom,Clover Studio,1.41,0.56,0.13,0.33,0.39,467,69
1770,1770,2010,Adventure,Capcom,Capcom,0.48,0.25,0.07,0.13,0.03,79,48
1771,1771,2011,Simulation,Konami Digital Entertainment,Haemimont Games,1.86,0.94,0.6900000000000001,0.0,0.23,221,41
1772,1772,2016,Fighting,Namco Bandai Games,Spike Chunsoft,0.44,0.13,0.12,0.14,0.05,133,45
1773,1773,2012,Action,Namco Bandai Games,Omega Force,1.2,0.01,0.24,0.86,0.09,74,33
1774,1774,2015,Action,Namco Bandai Games,Omega Force,0.96,0.08,0.38,0.42,0.08,205,34
1775,1775,2007,Adventure,Namco Bandai Games,Ganbarion,0.19,0.07,0.0,0.11,0.01,29,17
1776,1776,2013,Action,Namco Bandai Games,Ganbarion,0.93,0.2,0.24,0.4,0.09,59,28
1777,1777,2014,Action,Nippon Ichi Software,Tamsoft,0.23,0.13,0.02,0.04,0.04,101,40
1778,1778,2006,Action,D3Publisher,Tamsoft,0.13,0.11,0.01,0.0,0.01,31,39
1779,1779,2008,Action,D3Publisher,Tamsoft,0.12,0.11,0.0,0.0,0.01,9,24
1780,1780,2002,Adventure,Capcom,Capcom,2.25,0.62,0.44,1.06,0.13,107,31
1781,1781,2004,Action,Capcom,Capcom,1.45,0.37,0.47,0.54,0.07,152,53
1782,1782,2003,Strategy,Capcom,Capcom,0.08,0.06,0.02,0.0,0.0,11,21
1783,1783,2006,Action,Capcom,Capcom,0.6500000000000001,0.15,0.12,0.34,0.04,91,45
1784,1784,2001,Action,Virgin Interactive,NeoBards Entertainment,2.7,0.99,0.48,1.09,0.14,58,32
1785,1785,2006,Platform,Ubisoft,Ubisoft,0.5700000000000001,0.49,0.04,0.0,0.04,11,15
1786,1786,2014,Role-Playing,Nippon Ichi Software,Experience Inc.,0.13,0.04,0.01,0.06,0.02,25,25
1787,1787,2009,Shooter,Codemasters,Codemasters,1.89,0.6,0.94,0.07,0.28,47,47
1788,1788,2011,Shooter,Codemasters,Codemasters,0.6799999999999999,0.17,0.3399999999999999,0.08,0.09,37,64
1789,1789,2007,Role-Playing,Tecmo Koei,ArtePiazza,0.0999999999999999,0.08,0.0,0.01,0.01,8,33
1790,1790,2008,Misc,Zoo,SuperVillain Studios,0.22,0.19,0.01,0.0,0.02,12,25
1791,1791,2011,Action,Funbox Media,SuperVillain Studios,0.0699999999999999,0.04,0.02,0.0,0.01,12,25
1792,1792,2014,Role-Playing,Sony,Alfa System,0.15,0.0,0.0,0.15,0.0,86,26
1793,1793,2002,Action,Sega,From Software,0.13,0.08,0.02,0.03,0.0,14,40
1794,1794,2011,Shooter,Unknown,Konami,0.18,0.13,0.0,0.04,0.01,21,8
1795,1795,2006,Racing,Sega,Sumo Digital,0.09,0.05,0.02,0.01,0.01,34,42
1796,1796,2006,Platform,Activision,Vicarious Visions,1.52,1.23,0.19,0.0,0.1,8,17
1797,1797,2006,Platform,Activision,Amaze Entertainment,0.18,0.1699999999999999,0.0,0.0,0.01,0,11
1798,1798,2007,Strategy,Codemasters,Triumph Studios,0.43,0.34,0.05,0.01,0.03,61,47
1799,1799,2009,Action,Codemasters,Triumph Studios,0.68,0.26,0.32,0.0,0.0999999999999999,65,60
1800,1800,2009,Action,Codemasters,Climax Studios,0.3799999999999999,0.12,0.22,0.0,0.04,12,30
1801,1801,2008,Action,Codemasters,4J Studios,0.13,0.07,0.04,0.0,0.02,20,35
1802,1802,2016,Shooter,Activision,Blizzard Entertainment,3.01,1.38,1.11,0.14,0.38,7126,68
1803,1803,2002,Strategy,Tecmo Koei,Koei,0.08,0.04,0.03,0.0,0.01,0,12
1804,1804,2005,Platform,Namco Bandai Games,Namco,0.12,0.09,0.0,0.02,0.01,6,35
1805,1805,2011,Misc,Namco Bandai Games,Namco,0.19,0.1,0.04,0.04,0.01,14,25
1806,1806,2013,Platform,Namco Bandai Games,Monkey Bar Games,0.31,0.16,0.12,0.0,0.03,25,9
1807,1807,2014,Adventure,Namco Bandai Games,Vicious Cycle,0.3899999999999999,0.18,0.16,0.0,0.05,5,11
1808,1808,2001,Puzzle,Atari,Mass Media,2.9399999999999995,2.07,0.77,0.05,0.05,12,13
1809,1809,2001,Misc,Sony,Mass Media,0.7999999999999999,0.4599999999999999,0.26,0.0,0.08,6,14
1810,1810,2010,Misc,Namco Bandai Games,TOSE,0.61,0.47,0.09,0.01,0.04,23,14
1811,1811,2002,Action,Namco Bandai Games,Namco,2.4800000000000004,1.98,0.26,0.0,0.24,45,19
1812,1812,2005,Platform,Namco Bandai Games,Blitz Games,0.71,0.51,0.14,0.0,0.06,18,22
1813,1813,2006,Racing,Namco Bandai Games,Smart Bomb Interactive,0.14,0.11,0.03,0.0,0.0,14,20
1814,1814,2005,Puzzle,Namco Bandai Games,Namco,0.27,0.16,0.0,0.1,0.01,11,41
1815,1815,2004,Shooter,DreamCatcher Interactive,People Can Fly,0.02,0.0,0.02,0.0,0.0,337,62
1816,1816,2013,Shooter,Nordic Games,The Farm 51,0.06,0.02,0.03,0.0,0.01,204,33
1817,1817,2011,Role-Playing,Nintendo,Ganbarion,0.3399999999999999,0.13,0.1,0.08,0.03,129,48
1818,1818,2002,Shooter,Sega,Smilebit,0.26,0.16,0.05,0.04,0.01,58,41
1819,1819,2012,Role-Playing,Nintendo,Intelligent Systems,2.2700000000000005,1.12,0.39,0.64,0.12,682,69
1820,1820,2004,Role-Playing,Nintendo,Intelligent Systems,2.25,1.48,0.25,0.46,0.06,702,107
1821,1821,2001,Misc,Sony,NanaOn-Sha,0.14,0.07,0.05,0.0,0.02,62,26
1822,1822,2006,Strategy,Deep Silver,SEK Ost,0.02,0.0,0.02,0.0,0.0,23,29
1823,1823,2005,Action,Hip Interactive,Digital Extremes,0.1,0.08,0.02,0.0,0.0,5,52
1824,1824,2007,Misc,Sony,SCE Japan Studio,0.8200000000000002,0.33,0.25,0.07,0.17,117,60
1825,1825,2008,Misc,Sony,SCE Japan Studio,0.0999999999999999,0.0,0.03,0.06,0.01,74,49
1826,1826,2011,Misc,Sony,SCE Japan Studio,0.28,0.05,0.04,0.17,0.02,70,41
1827,1827,2013,Shooter,505 Games,Overkill Software,1.5,0.75,0.5700000000000001,0.0,0.18,4162,51
1828,1828,2008,Sports,Oxygen Interactive,Oxygen Interactive,0.26,0.04,0.21,0.0,0.01,0,18
1829,1829,2005,Shooter,Microsoft,Rare Ltd.,0.77,0.66,0.02,0.03,0.06,143,75
1830,1830,2015,Misc,Nippon Ichi Software,Atlus,0.45,0.13,0.1,0.15,0.07,170,51
1831,1831,2016,Role-Playing,Atlus,Atlus,0.44,0.0,0.0,0.44,0.0,5616,106
1832,1832,2014,Role-Playing,Nippon Ichi Software,Atlus,0.7100000000000001,0.33,0.07,0.27,0.04,263,56
1833,1833,2006,Misc,Nintendo,indieszero,3.1100000000000003,0.91,1.0,1.03,0.17,6,12
1834,1834,2005,Action,Ubisoft,Ubisoft Montpellier,3.39,1.72,1.28,0.0,0.39,88,57
1835,1835,2002,Role-Playing,Atari,Digital Eclipse,0.11,0.08,0.03,0.0,0.0,4,20
1836,1836,2002,Role-Playing,Infogrames,Sonic Team,0.6100000000000001,0.34,0.09,0.16,0.02,50,31
1837,1837,2003,Role-Playing,Sega,Sonic Team,0.08,0.06,0.02,0.0,0.0,12,24
1838,1838,2001,Role-Playing,Sega,Sonic Team,0.19,0.0,0.0,0.19,0.0,18,10
1839,1839,2008,Role-Playing,Sega,Alfa System,0.93,0.19,0.06,0.63,0.05,15,38
1840,1840,2009,Role-Playing,Sega,Alfa System,0.8700000000000001,0.08,0.11,0.62,0.06,36,27
1841,1841,2006,Role-Playing,Sega,Sonic Team,0.31,0.09,0.02,0.19,0.01,23,34
1842,1842,2004,Role-Playing,Tecmo Koei,Nippon Ichi Software,0.14,0.07,0.05,0.0,0.02,21,40
1843,1843,2011,Action,Disney Interactive Studios,High Impact Games,1.48,0.83,0.5,0.0,0.15,22,13
1844,1844,2005,Adventure,Capcom,Capcom,1.0,0.49,0.07,0.39,0.05,374,53
1845,1845,2013,Adventure,Capcom,Capcom,0.38,0.0,0.0,0.38,0.0,283,63
1846,1846,2006,Adventure,Capcom,Capcom,0.5800000000000001,0.24,0.05,0.26,0.03,206,51
1847,1847,2007,Adventure,Capcom,Capcom,0.67,0.33,0.05,0.25,0.04,251,45
1848,1848,2014,Adventure,Capcom,NATSUME ATARI Inc.,0.02,0.0,0.0,0.02,0.0,259,34
1849,1849,2009,Puzzle,Nintendo,HAL Labs,0.52,0.3,0.03,0.16,0.03,45,35
1850,1850,2007,Puzzle,Nintendo,Jupiter Corporation,0.51,0.17,0.02,0.3,0.02,30,33
1851,1851,2001,Strategy,Nintendo,Nintendo,1.63,0.78,0.25,0.56,0.04,263,39
1852,1852,2004,Strategy,Nintendo,Nintendo,1.2,0.48,0.13,0.56,0.03,273,54
1853,1853,2013,Strategy,Nintendo,Nintendo,1.11,0.45,0.31,0.29,0.06,835,79
1854,1854,2014,Role-Playing,Paradox Interactive,Obsidian Entertainment,0.01,0.0,0.01,0.0,0.0,2733,71
1855,1855,2011,Simulation,Nintendo,Monster Games Inc.,0.96,0.4,0.36,0.13,0.07,110,64
1856,1856,2008,Racing,Activision,Eutechnyx,0.23,0.2,0.01,0.0,0.02,9,14
1857,1857,2004,Misc,Play It,Farsight Studios,0.8200000000000001,0.59,0.16,0.0,0.07,4,27
1858,1858,2008,Misc,System 3,Farsight Studios,1.04,0.91,0.04,0.0,0.09,7,18
1859,1859,2004,Misc,THQ,WayForward,0.11,0.1,0.0,0.0,0.01,4,17
1860,1860,2003,Role-Playing,Ubisoft,Akella,0.29,0.22,0.06,0.0,0.01,10,30
1861,1861,2006,Adventure,Disney Interactive Studios,Griptonite Games,1.0,0.81,0.1399999999999999,0.0,0.05,8,34
1862,1862,2006,Adventure,Ubisoft,7 Studios,0.24,0.12,0.09,0.0,0.03,13,32
1863,1863,2002,Adventure,Electronic Arts,Westwood Studios,0.2,0.12,0.06,0.0,0.02,10,24
1864,1864,2004,Platform,Activision,Edge of Reality,0.42,0.26,0.13,0.0,0.03,8,35
1865,1865,2010,Strategy,Sony,Q-Games,0.12,0.11,0.0,0.0,0.01,28,27
1866,1866,2001,Action,Ubisoft,Visiware Studios,0.03,0.02,0.01,0.0,0.0,9,11
1867,1867,2007,Puzzle,Nintendo,Intelligent Systems,0.32,0.14,0.01,0.16,0.01,13,25
1868,1868,2011,Strategy,Mastertronic,PopCap,1.6799999999999995,1.37,0.19,0.0,0.12,1463,41
1869,1869,2005,Simulation,Ubisoft,Cyberlore Studios,0.3,0.17,0.1,0.0,0.03,0,43
1870,1870,2012,Action,Sony,SuperBot Entertainment,1.48,0.76,0.43,0.05,0.24,644,69
1871,1871,2011,Platform,Sony,Nihilistic,0.17,0.08,0.06,0.0,0.03,20,39
1872,1872,2014,Misc,Nintendo,Headstrong Games,0.49,0.18,0.12,0.16,0.03,25,22
1873,1873,2006,Role-Playing,Nintendo,Genius Sonority Inc.,1.6100000000000003,0.8,0.38,0.3,0.13,145,34
1874,1874,2003,Adventure,Nintendo,Ambrella,0.38,0.24,0.06,0.07,0.01,36,21
1875,1875,2012,Role-Playing,Nintendo,Koei Tecmo Games,1.0499999999999998,0.58,0.06,0.37,0.04,150,40
1876,1876,2004,Racing,Nintendo,Ambrella,0.77,0.21,0.14,0.38,0.04,42,28
1877,1877,2009,Role-Playing,Nintendo,ChunSoft,1.58,0.58,0.44,0.44,0.12,495,26
1878,1878,2012,Role-Playing,Nintendo,Spike Chunsoft,1.27,0.44,0.3,0.47,0.06,199,46
1879,1879,2003,Misc,Nintendo,Jupiter Corporation,1.55,0.68,0.38,0.44,0.05,67,22
1880,1880,2006,Role-Playing,Nintendo,HAL Labs,2.18,1.29,0.04,0.73,0.12,86,21
1881,1881,2010,Role-Playing,Nintendo,Creatures Inc.,1.32,0.51,0.17,0.58,0.06,64,25
1882,1882,2008,Role-Playing,Nintendo,Creatures Inc.,2.29,0.95,0.54,0.62,0.18,92,24
1883,1883,2011,Action,Nintendo,Ambrella,1.15,0.47,0.26,0.35,0.07,82,36
1884,1884,2015,Action,Nintendo,Ambrella,0.09,0.0,0.01,0.08,0.0,106,16
1885,1885,2015,Role-Playing,Nintendo,Spike Chunsoft,1.1800000000000002,0.46,0.31,0.33,0.08,361,44
1886,1886,2005,Puzzle,Nintendo,Genius Sonority Inc.,0.5900000000000001,0.26,0.0,0.31,0.02,17,32
1887,1887,2005,Role-Playing,Nintendo,Genius Sonority Inc.,1.24,0.71,0.19,0.31,0.03,171,27
1888,1888,2011,Action,Nintendo,Creatures Inc.,0.79,0.27,0.2,0.27,0.05,70,18
1889,1889,2016,Fighting,Namco Bandai Games,Bandai Namco Games,0.92,0.47,0.22,0.16,0.07,333,76
1890,1890,2004,Strategy,Ascaron Entertainment,Ascaron Entertainment,0.04,0.0,0.03,0.0,0.01,46,20
1891,1891,2011,Shooter,Valve,Valve Software,4.59,2.57,1.46,0.03,0.53,2351,66
1892,1892,2003,Adventure,Microids,Microids,0.01,0.0,0.01,0.0,0.0,39,25
1893,1893,2003,Strategy,Eidos Interactive,Pyro Studios,0.04,0.0,0.04,0.0,0.0,54,23
1894,1894,2005,Action,Vivendi Games,Eurocom,0.29,0.17,0.09,0.0,0.03,14,17
1895,1895,2006,Shooter,Take-Two Interactive,Arkane Studios,0.37,0.27,0.06,0.0,0.04,1371,76
1896,1896,2003,Action,Sony,SCE Studio Cambridge,0.44,0.21,0.17,0.0,0.06,54,36
1897,1897,2010,Action,Ubisoft,Ubisoft,0.51,0.17,0.25,0.0,0.09,85,21
1898,1898,2010,Action,Ubisoft,Ubisoft Montreal,2.12,0.8300000000000001,0.95,0.02,0.32,132,69
1899,1899,2003,Action,Ubisoft,Ubisoft,3.63,1.81,1.46,0.0,0.36,541,44
1900,1900,2005,Action,Ubisoft,Ubisoft,1.4,1.01,0.27,0.0,0.12,100,46
1901,1901,2004,Action,Ubisoft,Ubisoft Montreal,2.64,1.17,1.2,0.0,0.27,101,55
1902,1902,2008,Platform,Tecmo Koei,Nippon Ichi Software,0.09,0.02,0.01,0.05,0.01,52,45
1903,1903,2016,Action,Introversion Software,Introversion,0.02,0.01,0.01,0.0,0.0,347,37
1904,1904,2010,Action,Deep Silver,ZootFly,0.47,0.12,0.28,0.0,0.07,23,37
1905,1905,2007,Sports,Konami Digital Entertainment,Konami,8.47,0.2799999999999999,3.38,1.3,3.51,20,29
1906,1906,2009,Sports,Konami Digital Entertainment,Konami,5.970000000000001,0.73,2.64,0.87,1.73,59,42
1907,1907,2010,Sports,Konami Digital Entertainment,Konami,4.5200000000000005,0.55,2.28,0.91,0.78,60,43
1908,1908,2011,Action,Konami Digital Entertainment,Konami,3.66,0.64,1.58,0.93,0.51,158,41
1909,1909,2012,Sports,Konami Digital Entertainment,Konami,2.5,0.31,1.03,0.83,0.33,234,37
1910,1910,2013,Action,Konami Digital Entertainment,Konami,1.7000000000000002,0.09,0.71,0.8400000000000001,0.06,341,39
1911,1911,2014,Sports,Konami Digital Entertainment,Konami,1.7500000000000002,0.26,0.92,0.3299999999999999,0.24,433,56
1912,1912,2015,Sports,Konami Digital Entertainment,Konami,1.51,0.28,0.78,0.28,0.17,762,55
1913,1913,2016,Sports,Konami Digital Entertainment,Konami,0.36,0.01,0.19,0.13,0.03,667,63
1914,1914,2002,Racing,Codemasters,Codemasters,0.3,0.16,0.11,0.0,0.03,11,22
1915,1915,2013,Puzzle,Nintendo,Level 5,0.79,0.0,0.48,0.25,0.06,125,58
1916,1916,2007,Puzzle,Nintendo,Level 5,5.25,1.22,2.48,1.03,0.52,226,72
1917,1917,2007,Puzzle,Nintendo,Level 5,3.99,0.92,1.78,0.92,0.37,139,65
1918,1918,2009,Puzzle,Nintendo,Level 5,2.79,0.3,1.47,0.68,0.34,102,58
1919,1919,2008,Puzzle,Nintendo,Level 5,3.3600000000000003,0.65,1.61,0.82,0.28,213,62
1920,1920,2015,Racing,Slightly Mad Studios,Slightly Mad Studios,1.37,0.25,0.92,0.02,0.18,517,48
1921,1921,2001,Action,Eidos Interactive,Core Design Ltd.,0.08,0.04,0.03,0.0,0.01,5,20
1922,1922,2001,Racing,Microsoft,Bizarre Creations,2.12,1.37,0.61,0.05,0.09,24,35
1923,1923,2014,Misc,Microsoft,Microsoft Game Studios,0.18,0.11,0.05,0.0,0.02,161,26
1924,1924,2006,Shooter,Microsoft,Seta Corporation,0.16,0.12,0.01,0.02,0.01,22,45
1925,1925,2012,Role-Playing,Namco Bandai Games,Monolith Soft,0.39,0.18,0.04,0.15,0.02,156,53
1926,1926,2005,Action,Eidos Interactive,Crystal Dynamics,0.31,0.18,0.1,0.0,0.03,18,54
1927,1927,2004,Shooter,Midway Games,Midway,0.47,0.27,0.15,0.0,0.05,21,55
1928,1928,2005,Platform,THQ,Double Fine Productions,0.22,0.14,0.07,0.0,0.01,151,54
1929,1929,2007,Sports,Nintendo,Nintendo,0.29,0.02,0.22,0.05,0.0,9,0
1930,1930,2013,Platform,Sony,SCE Japan Studio,0.27,0.11,0.1,0.02,0.04,289,75
1931,1931,2008,Racing,Disney Interactive Studios,Black Rock Studio,3.37,1.7999999999999998,1.18,0.0,0.39,72,55
1932,1932,2005,Racing,Sony,Bigbig Studios,0.17,0.14,0.01,0.0,0.02,51,59
1933,1933,2007,Action,Sony,Bigbig Studios,0.17,0.07,0.07,0.0,0.03,50,44
1934,1934,2014,Puzzle,Sega,Sonic Team,0.22,0.0,0.0,0.22,0.0,225,55
1935,1935,2010,Puzzle,D3Publisher,Infinite Interactive,0.12,0.11,0.0,0.0,0.01,15,32
1936,1936,2007,Puzzle,D3Publisher,1st Playable Productions,0.76,0.61,0.06,0.03,0.06,15,41
